Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-18 00:00:00-05:00,169.05519431537053,169.77193769922482,165.44153777101533,166.54653930664062,82772700,0.0,0.0
2022-02-22 00:00:00-05:00,164.2369873752477,165.9392928568214,161.41973081666197,163.57997131347656,91162800,0.0,0.0
2022-02-23 00:00:00-05:00,164.79447259961125,165.40172603047597,159.03055494441176,159.34912109375,90009200,0.0,0.0
2022-02-24 00:00:00-05:00,151.8928336032437,162.11658528328869,151.31544390238687,162.007080078125,141147500,0.0,0.0
2022-02-25 00:00:00-05:00,163.10212862313415,164.3763628162782,160.14550306199234,164.1075897216797,91974200,0.0,0.0
2022-02-28 00:00:00-05:00,162.3256529804338,164.67502527189285,161.6984853395987,164.37637329101562,95056600,0.0,0.0
2022-03-01 00:00:00-05:00,163.95825621648387,165.849708515611,161.24055526165984,162.4650115966797,83474400,0.0,0.0
2022-03-02 00:00:00-05:00,163.6496501552084,166.60627563445405,162.21613293011123,165.80987548828125,79724800,0.0,0.0
2022-03-03 00:00:00-05:00,167.71128651326146,168.14930737740656,164.8044387303815,165.4813690185547,76678400,0.0,0.0
2022-03-04 00:00:00-05:00,163.74921272116143,164.80443650321237,161.3699768685901,162.43515014648438,83737200,0.0,0.0
2022-03-07 00:00:00-05:00,162.62429354569548,164.27682122582024,158.3237417791158,158.58258056640625,96418800,0.0,0.0
2022-03-08 00:00:00-05:00,158.10474693621077,162.1464599255113,155.0983435284274,156.73095703125,131148300,0.0,0.0
2022-03-09 00:00:00-05:00,160.7527597751045,162.67407578995943,158.69209005727862,162.2161407470703,91454900,0.0,0.0
2022-03-10 00:00:00-05:00,159.4785333657766,159.66768012775296,155.2775369968631,157.8061065673828,105342000,0.0,0.0
2022-03-11 00:00:00-05:00,158.21423928914774,158.56266911338648,153.80419742445676,154.0331573486328,96970100,0.0,0.0
2022-03-14 00:00:00-04:00,150.7679294993337,153.42590311313617,149.42401844879706,149.94166564941406,108732100,0.0,0.0
2022-03-15 00:00:00-04:00,150.22040797839034,154.8693897593973,149.70276076210448,154.39154052734375,92964300,0.0,0.0
2022-03-16 00:00:00-04:00,156.34270750760857,159.27941875285043,153.7643755621634,158.8712615966797,102300200,0.0,0.0
2022-03-17 00:00:00-04:00,157.89569454147875,160.27493047950333,156.920112261345,159.89663696289062,75615400,0.0,0.0
2022-03-18 00:00:00-04:00,159.78712701626083,163.7392490710665,159.04050469139938,163.2415008544922,123511700,0.0,0.0
2022-03-21 00:00:00-04:00,162.77360434872065,165.60082555546097,162.2758561687404,164.63519287109375,95811400,0.0,0.0
2022-03-22 00:00:00-04:00,164.7646167947632,168.6570116738348,164.16732802131907,168.05972290039062,81532000,0.0,0.0
2022-03-23 00:00:00-04:00,167.23344767844202,171.86249991705532,166.8949673539937,169.44345092773438,98062700,0.0,0.0
2022-03-24 00:00:00-04:00,170.28960279062446,173.35573336405113,169.44344000920285,173.2860565185547,90131400,0.0,0.0
2022-03-25 00:00:00-04:00,173.096922637853,174.49061155197825,171.97200682069266,173.93313598632812,80546200,0.0,0.0
2022-03-28 00:00:00-04:00,171.39462800037205,174.9385930565758,171.22539542072982,174.80918884277344,90371900,0.0,0.0
2022-03-29 00:00:00-04:00,175.8942564571803,178.20380014214706,175.54582665083754,178.15403747558594,100589400,0.0,0.0
2022-03-30 00:00:00-04:00,177.74589213476534,178.80111592917942,175.90421764748558,176.9694061279297,92633200,0.0,0.0
2022-03-31 00:00:00-04:00,177.03908825500807,177.22823501437304,173.61457797406737,173.82363891601562,103049300,0.0,0.0
2022-04-01 00:00:00-04:00,173.24622562086518,174.09240357996254,171.1656419304626,173.52496337890625,78751300,0.0,0.0
2022-04-04 00:00:00-04:00,173.78381678417725,177.6861609154981,173.65439738916183,177.63638305664062,76468400,0.0,0.0
2022-04-05 00:00:00-04:00,176.70060474697743,177.4970048768086,173.6344741206723,174.27159118652344,73401800,0.0,0.0
2022-04-06 00:00:00-04:00,171.5837642332182,172.8480489448071,169.36381146111216,171.05615234375,89058800,0.0,0.0
2022-04-07 00:00:00-04:00,170.38916389543385,172.57925289147934,169.0850660692005,171.36474609375,77594700,0.0,0.0
2022-04-08 00:00:00-04:00,171.00638132225865,171.00638132225865,168.43799862305795,169.32398986816406,76575500,0.0,0.0
2022-04-11 00:00:00-04:00,167.95020074504785,168.2687516874166,164.75465068558222,165.00352478027344,72246700,0.0,0.0
2022-04-12 00:00:00-04:00,167.26331707222218,169.10497638286253,165.88952711623114,166.90493774414062,79265200,0.0,0.0
2022-04-13 00:00:00-04:00,166.63614486722585,170.26970071833287,166.01894194864445,169.63258361816406,70618900,0.0,0.0
2022-04-14 00:00:00-04:00,169.85159089618367,170.49867267018354,164.29671916173487,164.54559326171875,75329400,0.0,0.0
2022-04-18 00:00:00-04:00,163.18176913951493,165.84970740791573,162.83335451126285,164.32659912109375,69023900,0.0,0.0
2022-04-19 00:00:00-04:00,164.27681659544726,167.064209492619,163.17181500796403,166.64608764648438,67723800,0.0,0.0
2022-04-20 00:00:00-04:00,167.9999760345239,168.1194459381991,165.35196701250524,166.47686767578125,67929800,0.0,0.0
2022-04-21 00:00:00-04:00,168.14930859043832,170.75750442202852,165.162819247981,165.67051696777344,87227800,0.0,0.0
2022-04-22 00:00:00-04:00,165.71032143872586,167.11395968284003,160.77265308751646,161.06134033203125,84882400,0.0,0.0
2022-04-25 00:00:00-04:00,160.39437052186543,162.43514112153832,157.7463617180189,162.14645385742188,96046400,0.0,0.0
2022-04-26 00:00:00-04:00,161.51929399880987,161.608885030912,156.01420001639806,156.09384155273438,95623200,0.0,0.0
2022-04-27 00:00:00-04:00,155.20785213307005,159.07036795436642,154.68024024008278,155.86488342285156,88063200,0.0,0.0
2022-04-28 00:00:00-04:00,158.53280180423712,163.7790720889061,158.21423566479427,162.9030303955078,130216800,0.0,0.0
2022-04-29 00:00:00-04:00,161.11113481592176,165.45149975676915,156.54180995475113,156.94000244140625,131747600,0.0,0.0
2022-05-02 00:00:00-04:00,156.00425614028538,157.51739981497266,152.5797459048145,157.24862670898438,123055300,0.0,0.0
2022-05-03 00:00:00-04:00,157.43775246731067,159.98623605764243,155.6160073892082,158.7617645263672,88966500,0.0,0.0
2022-05-04 00:00:00-04:00,158.95091512359198,165.73024346542968,158.54275793662092,165.27232360839844,108256500,0.0,0.0
2022-05-05 00:00:00-04:00,163.11211262105326,163.34107256987994,154.25218438433274,156.06399536132812,130525300,0.0,0.0
2022-05-06 00:00:00-04:00,155.5355698326698,158.95514715090755,153.71113301701791,156.8017120361328,116124600,0.23,0.0
2022-05-09 00:00:00-04:00,154.45886290542302,155.35613520452472,151.02933644989548,151.59759521484375,131577900,0.0,0.0
2022-05-10 00:00:00-04:00,155.04706894771004,156.26336015261032,152.46493355950471,154.04013061523438,115366700,0.0,0.0
2022-05-11 00:00:00-04:00,153.03321791508907,154.97728506762394,145.366600199237,146.05450439453125,142689800,0.0,0.0
2022-05-12 00:00:00-04:00,142.3358481970326,145.75541044545304,138.37791954127903,142.12648010253906,182602000,0.0,0.0
2022-05-13 00:00:00-04:00,144.15031741630997,147.6496537097199,142.67482215866445,146.66265869140625,113990900,0.0,0.0
2022-05-16 00:00:00-04:00,145.10740669554997,147.0714174295219,143.74156232154976,145.09742736816406,86643800,0.0,0.0
2022-05-17 00:00:00-04:00,148.40732927046932,149.31456568432304,146.23395056543447,148.7861785888672,78336300,0.0,0.0
2022-05-18 00:00:00-04:00,146.403446691406,146.91189034473368,139.47456892929358,140.39178466796875,109742900,0.0,0.0
2022-05-19 00:00:00-04:00,139.45463237022196,141.2292182060907,136.18460800666242,136.9323272705078,136095600,0.0,0.0
2022-05-20 00:00:00-04:00,138.66702358217904,140.272128179785,132.20673352522766,137.1715850830078,137426100,0.0,0.0
2022-05-23 00:00:00-04:00,137.37097544648412,142.8243424542106,137.23140179342516,142.6748046875,117726300,0.0,0.0
2022-05-24 00:00:00-04:00,140.38179501353008,141.5382711099196,136.91238193674863,139.93316650390625,104132700,0.0,0.0
2022-05-25 00:00:00-04:00,138.0090410608773,141.35882424900942,137.91931839275315,140.0926971435547,92482700,0.0,0.0
2022-05-26 00:00:00-04:00,136.9721910271665,143.90105276282335,136.72295128694586,143.34275817871094,90601500,0.0,0.0
2022-05-27 00:00:00-04:00,144.94787581550264,149.22482345081568,144.81826627090933,149.18495178222656,90978500,0.0,0.0
2022-05-31 00:00:00-04:00,148.61670168471503,150.20186301709586,146.3934719186632,148.38739013671875,103718400,0.0,0.0
2022-06-01 00:00:00-04:00,149.44415043321345,151.27856658431048,147.2309002004097,148.25778198242188,74286600,0.0,0.0
2022-06-02 00:00:00-04:00,147.38045668289442,150.80999821387627,146.41340519727262,150.75018310546875,72348100,0.0,0.0
2022-06-03 00:00:00-04:00,146.45327879488477,147.52003228349827,144.02071148406793,144.9379119873047,88570300,0.0,0.0
2022-06-06 00:00:00-04:00,146.58289540841923,148.1182209429532,144.45936765524692,145.6956024169922,71598400,0.0,0.0
2022-06-07 00:00:00-04:00,143.9110400635914,148.5468934036497,143.66180030955843,148.25778198242188,67808200,0.0,0.0
2022-06-08 00:00:00-04:00,148.12818055667853,149.4142510644879,147.0115912654091,147.51007080078125,53950200,0.0,0.0
2022-06-09 00:00:00-04:00,146.63273839368173,147.50008789622572,142.09657168935152,142.20623779296875,69473000,0.0,0.0
2022-06-10 00:00:00-04:00,139.8534123140927,140.33194839177074,136.64320300207683,136.71299743652344,91437900,0.0,0.0
2022-06-13 00:00:00-04:00,132.46593780652177,134.7888541080491,131.0402937347601,131.4789581298828,122207100,0.0,0.0
2022-06-14 00:00:00-04:00,132.72516265725096,133.48284605572456,131.08017110397645,132.3562774658203,84784300,0.0,0.0
2022-06-15 00:00:00-04:00,133.88162524105692,136.92235341124507,131.75811279137469,135.01815795898438,91533000,0.0,0.0
2022-06-16 00:00:00-04:00,131.67835125762866,131.98740612470633,128.64758727023528,129.66448974609375,108123900,0.0,0.0
2022-06-17 00:00:00-04:00,129.6744681514834,132.67530935109914,129.41524906812032,131.15992736816406,134520300,0.0,0.0
2022-06-21 00:00:00-04:00,133.0142860460048,136.64321669108614,132.91459925987849,135.4568328857422,81000500,0.0,0.0
2022-06-22 00:00:00-04:00,134.38010567255995,137.34107531248333,133.5027920398187,134.93841552734375,73409200,0.0,0.0
2022-06-23 00:00:00-04:00,136.40394549077536,138.16855206887655,135.21756177887553,137.8495330810547,72433800,0.0,0.0
2022-06-24 00:00:00-04:00,139.47455992928707,141.4784572827176,139.34496560193165,141.22921752929688,89116800,0.0,0.0
2022-06-27 00:00:00-04:00,142.26604821007672,143.05365434982312,140.5413133758737,141.22921752929688,70207900,0.0,0.0
2022-06-28 00:00:00-04:00,141.69780492676145,142.98387550113446,136.90243398226752,137.02206420898438,67083400,0.0,0.0
2022-06-29 00:00:00-04:00,137.04200346765757,140.24223363375714,136.25439726610963,138.80661010742188,66242400,0.0,0.0
2022-06-30 00:00:00-04:00,136.83263208417065,137.949221372376,133.36321878696964,136.3042449951172,98964500,0.0,0.0
2022-07-01 00:00:00-04:00,135.62629640698464,138.61717342331295,135.24746232933964,138.50750732421875,71051600,0.0,0.0
2022-07-05 00:00:00-04:00,137.35104860481295,141.17936759509803,136.5135914656233,141.1295166015625,73353800,0.0,0.0
2022-07-06 00:00:00-04:00,140.92017941186177,143.68174525494817,140.65099618671707,142.4853973388672,74064300,0.0,0.0
2022-07-07 00:00:00-04:00,142.85426068139316,146.10435703635997,142.84429656699703,145.90496826171875,66253700,0.0,0.0
2022-07-08 00:00:00-04:00,144.81826386712297,147.1013085749407,144.55905999462664,146.5928497314453,64547800,0.0,0.0
2022-07-11 00:00:00-04:00,145.22701359024109,146.1940650231533,143.34276171616824,144.429443359375,63141600,0.0,0.0
2022-07-12 00:00:00-04:00,145.31674088440934,147.99856307491393,144.60890850106705,145.41644287109375,77588800,0.0,0.0
2022-07-13 00:00:00-04:00,142.55517929229885,146.00464906836694,141.68781457889983,145.04757690429688,71185600,0.0,0.0
2022-07-14 00:00:00-04:00,143.64185936284724,148.49704498771322,142.81438153960943,148.0185089111328,78140700,0.0,0.0
2022-07-15 00:00:00-04:00,149.3245349425392,150.40125261161174,147.74933771625098,149.71334838867188,76259900,0.0,0.0
2022-07-18 00:00:00-04:00,150.28161004071202,151.1090878632022,146.25388703033556,146.62277221679688,81420900,0.0,0.0
2022-07-19 00:00:00-04:00,147.47018154675837,150.77011358385616,146.46325837796405,150.5408172607422,82982400,0.0,0.0
2022-07-20 00:00:00-04:00,150.66045581308373,153.2525555836581,149.91273648069367,152.57461547851562,64823400,0.0,0.0
2022-07-21 00:00:00-04:00,154.03017271946675,155.0969262014118,151.4779599938253,154.87759399414062,65086600,0.0,0.0
2022-07-22 00:00:00-04:00,154.9174639736648,155.80475690708397,152.94348934213212,153.6214141845703,66675400,0.0,0.0
2022-07-25 00:00:00-04:00,153.5416680281462,154.5685347009658,151.81693301637966,152.48489379882812,53623900,0.0,0.0
2022-07-26 00:00:00-04:00,151.79698902131753,152.6244669103347,150.34143723573172,151.13900756835938,55138700,0.0,0.0
2022-07-27 00:00:00-04:00,152.11601284560462,156.8515683073005,151.69729187237277,156.31320190429688,78620700,0.0,0.0
2022-07-28 00:00:00-04:00,156.50263578343228,157.1606324426124,153.94045879828096,156.87152099609375,81378700,0.0,0.0
2022-07-29 00:00:00-04:00,160.7496810776541,163.13241257463397,159.01496687168523,162.01580810546875,101786900,0.0,0.0
2022-08-01 00:00:00-04:00,160.52038030987978,163.092536630918,160.40075008502782,161.01885986328125,67829400,0.0,0.0
2022-08-02 00:00:00-04:00,159.61314485544992,161.91611775288482,159.1445729000321,159.52340698242188,59907000,0.0,0.0
2022-08-03 00:00:00-04:00,160.35089484028686,166.083409552577,160.2611721740242,165.62481689453125,82507500,0.0,0.0
2022-08-04 00:00:00-04:00,165.50517491057096,166.68159456040644,163.9299777052186,165.3057861328125,55474100,0.0,0.0
2022-08-05 00:00:00-04:00,162.93971651353576,165.57534383079556,162.73005758935318,165.076171875,56697000,0.23,0.0
2022-08-08 00:00:00-04:00,166.0944701995919,167.53208785668818,163.92806575898842,164.59695434570312,60276900,0.0,0.0
2022-08-09 00:00:00-04:00,163.74836247351178,165.5453844494596,162.97963344395,164.64686584472656,63135500,0.0,0.0
2022-08-10 00:00:00-04:00,167.402302730013,169.05955730846873,166.62359568394717,168.95973205566406,70170500,0.0,0.0
2022-08-11 00:00:00-04:00,169.77836000817638,170.70682775010692,167.91146180297088,168.21096801757812,57149200,0.0,0.0
2022-08-12 00:00:00-04:00,169.5387643636264,171.88486333251956,169.11944653013776,171.8149871826172,68039400,0.0,0.0
2022-08-15 00:00:00-04:00,171.2359504935509,173.10284871727785,171.06623385807742,172.90318298339844,54091700,0.0,0.0
2022-08-16 00:00:00-04:00,172.49385275303948,173.42232047417798,171.37571249263212,172.74343872070312,56377100,0.0,0.0
2022-08-17 00:00:00-04:00,172.4838744257244,175.85826634245387,172.28420869872858,174.26092529296875,79542000,0.0,0.0
2022-08-18 00:00:00-04:00,173.46225604993703,174.61034546419793,172.83329450579237,173.86158752441406,62290100,0.0,0.0
2022-08-19 00:00:00-04:00,172.7434404308192,173.45227128874944,171.02628773761222,171.23594665527344,70346300,0.0,0.0
2022-08-22 00:00:00-04:00,169.408979934634,169.57869657072,166.8631999263058,167.29249572753906,69026800,0.0,0.0
2022-08-23 00:00:00-04:00,166.80330321215317,168.43060866897252,166.3740074071035,166.9530487060547,54147100,0.0,0.0
2022-08-24 00:00:00-04:00,167.04290453472152,167.83158949349544,165.97466927601403,167.25254821777344,53841500,0.0,0.0
2022-08-25 00:00:00-04:00,168.5004832036769,169.85823152491722,168.0712026362684,169.7484130859375,51218200,0.0,0.0
2022-08-26 00:00:00-04:00,170.28751615942616,170.76671693740585,163.28911608916886,163.34901428222656,78961000,0.0,0.0
2022-08-29 00:00:00-04:00,160.8831171219248,162.63021898743415,159.55533310963472,161.1127471923828,73314000,0.0,0.0
2022-08-30 00:00:00-04:00,161.86150395493547,162.2907845266709,157.45880362989854,158.64683532714844,77906200,0.0,0.0
2022-08-31 00:00:00-04:00,160.04450416180606,160.31406127343777,156.87975590611944,156.95962524414062,87991100,0.0,0.0
2022-09-01 00:00:00-04:00,156.38058876667466,158.15763969999333,154.41385005392553,157.6984100341797,74229900,0.0,0.0
2022-09-02 00:00:00-04:00,159.48543346772217,160.0944238386611,154.7133509807654,155.5519561767578,76957800,0.0,0.0
2022-09-06 00:00:00-04:00,156.21086793133617,156.8298362614536,153.4354731670102,154.27407836914062,73714800,0.0,0.0
2022-09-07 00:00:00-04:00,154.56360975588248,156.41053682892846,153.35560693533935,155.70172119140625,87449600,0.0,0.0
2022-09-08 00:00:00-04:00,154.38390296728724,156.10105572600887,152.42714218402796,154.20420837402344,84923800,0.0,0.0
2022-09-09 00:00:00-04:00,155.21252767940254,157.55864194276378,154.4937188512033,157.109375,68028800,0.0,0.0
2022-09-12 00:00:00-04:00,159.32569544917405,163.98795952015158,159.0361824280015,163.15933227539062,104956000,0.0,0.0
2022-09-13 00:00:00-04:00,159.63518187119254,160.27412135126607,153.11599749006893,153.58522033691406,122656600,0.0,0.0
2022-09-14 00:00:00-04:00,154.53363708650917,156.83982416493836,153.3555986613324,155.0527801513672,87965400,0.0,0.0
2022-09-15 00:00:00-04:00,154.39386798878215,154.98290242890369,151.12929461647695,152.11764526367188,90481100,0.0,0.0
2022-09-16 00:00:00-04:00,150.95958933790186,151.09935687596484,148.12428105595117,150.45042419433594,162278800,0.0,0.0
2022-09-19 00:00:00-04:00,149.0627158041703,154.30402094627766,148.85307212925608,154.22415161132812,81474200,0.0,0.0
2022-09-20 00:00:00-04:00,153.14594832394877,157.81820570217937,152.8264861970504,156.64015197753906,107689800,0.0,0.0
2022-09-21 00:00:00-04:00,157.07942358150916,158.47711416392738,153.3456271922269,153.46542358398438,101696800,0.0,0.0
2022-09-22 00:00:00-04:00,152.12764089237984,154.21417588495666,150.66007421270643,152.48704528808594,86652500,0.0,0.0
2022-09-23 00:00:00-04:00,150.93961352435525,151.2191485918326,148.31396424749428,150.1808624267578,96029900,0.0,0.0
2022-09-26 00:00:00-04:00,149.41214714391592,153.51534105631126,149.39217600114358,150.5203094482422,93339400,0.0,0.0
2022-09-27 00:00:00-04:00,152.4870549966071,154.46377168208483,149.70166694416562,151.5086669921875,84442700,0.0,0.0
2022-09-28 00:00:00-04:00,147.39548917193434,150.39052079848423,144.60012327378405,149.5918426513672,146691400,0.0,0.0
2022-09-29 00:00:00-04:00,145.85804907011808,146.47701740994071,140.4470117567928,142.24403381347656,128138200,0.0,0.0
2022-09-30 00:00:00-04:00,141.04601595573746,142.86300904965964,137.7714493917738,137.9711151123047,124925300,0.0,0.0
2022-10-03 00:00:00-04:00,137.98111256382643,142.83306436689293,137.46196948758993,142.21408081054688,114311700,0.0,0.0
2022-10-04 00:00:00-04:00,144.78981221782533,145.97784387665592,144.02108316207872,145.85804748535156,87830100,0.0,0.0
2022-10-05 00:00:00-04:00,143.83140400205696,147.13591966730942,142.77314673799478,146.15753173828125,79471000,0.0,0.0
2022-10-06 00:00:00-04:00,145.56852351086846,147.29565421489838,144.97950425826855,145.18914794921875,68402200,0.0,0.0
2022-10-07 00:00:00-04:00,142.3039258387853,142.86301119157918,139.21904699480626,139.8579864501953,85925600,0.0,0.0
2022-10-10 00:00:00-04:00,140.18743896484375,141.6550056155542,138.34051201702687,140.18743896484375,74899000,0.0,0.0
2022-10-11 00:00:00-04:00,139.6683067212198,141.1159175755205,137.9910962668431,138.7498321533203,77033700,0.0,0.0
2022-10-12 00:00:00-04:00,138.89958579848155,140.1275444780847,137.93119103781746,138.1108856201172,70433700,0.0,0.0
2022-10-13 00:00:00-04:00,134.7664528883069,143.35220156489618,134.14746929156544,142.75320434570312,113224000,0.0,0.0
2022-10-14 00:00:00-04:00,144.0710051179316,144.28066403872864,137.96114535238044,138.1508331298828,88598000,0.0,0.0
2022-10-17 00:00:00-04:00,140.83638659793823,142.6633425983608,140.03770840110545,142.17416381835938,85250900,0.0,0.0
2022-10-18 00:00:00-04:00,145.24905620375083,146.45704376460742,140.3771332074216,143.51193237304688,99136600,0.0,0.0
2022-10-19 00:00:00-04:00,141.4553455060851,144.70994104117318,141.26565773324995,143.6217498779297,61758300,0.0,0.0
2022-10-20 00:00:00-04:00,142.78314449843526,145.6483865295187,142.41374690788328,143.15252685546875,64522000,0.0,0.0
2022-10-21 00:00:00-04:00,142.63338556656043,147.60514906774915,142.4137486938082,147.02610778808594,86548600,0.0,0.0
2022-10-24 00:00:00-04:00,146.9462325321471,149.9811911088892,145.75820092287856,149.20248413085938,75981900,0.0,0.0
2022-10-25 00:00:00-04:00,149.8414337231216,152.23746824607005,149.11264693456073,152.08770751953125,74732300,0.0,0.0
2022-10-26 00:00:00-04:00,150.709995351885,151.73828830588909,147.7948178840182,149.1026611328125,88194300,0.0,0.0
2022-10-27 00:00:00-04:00,147.82478465443154,148.8031573850313,143.89130735565956,144.56019592285156,109180200,0.0,0.0
2022-10-28 00:00:00-04:00,147.95456456200571,157.23916598091603,147.57520423462256,155.48208618164062,164762400,0.0,0.0
2022-10-31 00:00:00-04:00,152.90634972825453,153.9845629284234,151.66839785394538,153.08604431152344,97943200,0.0,0.0
2022-11-01 00:00:00-04:00,154.82316868777446,155.19255104375597,148.88302572715594,150.40049743652344,80379300,0.0,0.0
2022-11-02 00:00:00-04:00,148.70331632123754,151.91798479983692,144.75986108325935,144.78981018066406,93604600,0.0,0.0
2022-11-03 00:00:00-04:00,141.82473552414714,142.56351551258913,138.5202195703192,138.65000915527344,97918500,0.0,0.0
2022-11-04 00:00:00-04:00,142.08999633789062,142.6699981689453,134.3800048828125,138.3800048828125,140814800,0.23,0.0
2022-11-07 00:00:00-05:00,137.11000061035156,139.14999389648438,135.6699981689453,138.9199981689453,83374600,0.0,0.0
2022-11-08 00:00:00-05:00,140.41000366210938,141.42999267578125,137.49000549316406,139.5,89908500,0.0,0.0
2022-11-09 00:00:00-05:00,138.5,138.5500030517578,134.58999633789062,134.8699951171875,74917800,0.0,0.0
2022-11-10 00:00:00-05:00,141.24000549316406,146.8699951171875,139.5,146.8699951171875,118854000,0.0,0.0
2022-11-11 00:00:00-05:00,145.82000732421875,150.00999450683594,144.3699951171875,149.6999969482422,93979700,0.0,0.0
2022-11-14 00:00:00-05:00,148.97000122070312,150.27999877929688,147.42999267578125,148.27999877929688,73374100,0.0,0.0
2022-11-15 00:00:00-05:00,152.22000122070312,153.58999633789062,148.55999755859375,150.0399932861328,89868300,0.0,0.0
2022-11-16 00:00:00-05:00,149.1300048828125,149.8699951171875,147.2899932861328,148.7899932861328,64218300,0.0,0.0
2022-11-17 00:00:00-05:00,146.42999267578125,151.47999572753906,146.14999389648438,150.72000122070312,80389400,0.0,0.0
2022-11-18 00:00:00-05:00,152.30999755859375,152.6999969482422,149.97000122070312,151.2899932861328,74829600,0.0,0.0
2022-11-21 00:00:00-05:00,150.16000366210938,150.3699951171875,147.72000122070312,148.00999450683594,58724100,0.0,0.0
2022-11-22 00:00:00-05:00,148.1300048828125,150.4199981689453,146.92999267578125,150.17999267578125,51804100,0.0,0.0
2022-11-23 00:00:00-05:00,149.4499969482422,151.8300018310547,149.33999633789062,151.07000732421875,58301400,0.0,0.0
2022-11-25 00:00:00-05:00,148.30999755859375,148.8800048828125,147.1199951171875,148.11000061035156,35195900,0.0,0.0
2022-11-28 00:00:00-05:00,145.13999938964844,146.63999938964844,143.3800048828125,144.22000122070312,69246000,0.0,0.0
2022-11-29 00:00:00-05:00,144.2899932861328,144.80999755859375,140.35000610351562,141.1699981689453,83763800,0.0,0.0
